ProbeName,FoldChange,Regulation,GeneSymbol,RNAlength,chrom,strand,txStart,txEnd,"2,treatednormalized","3,treatednormalized","4,treatednormalized","5,treatednormalized","6,treatednormalized","1,controlnormalized",p_value
ASHGV40032870,2.4148363,down,DGCR6L,1217,chr22,-,20301760,20307628,8.983197,8.562322,8.38603,9.621675,8.558349,10.09424,4.4931028638554437e-4
ASHGV40025881,2.2653378,down,PPP1R15A,2399,chr19,+,49375648,49379319,16.015636,14.737385,14.37337,14.186695,14.646533,15.97165,0.006280864608863257
ASHGV40051659,2.1481483,down,SMU1,7091,chr9,-,33041849,33076714,8.282988,8.541882,7.371397,8.268703,8.871037,9.370295,0.0022112078740149695
ASHGV40043998,2.9849865,down,ZUFSP,2226,chr6,-,116956780,116989973,10.920542,11.075519,10.767078,11.307307,11.373877,12.666589,7.297842946074805e-7
ASHGV40026515,2.0733827,down,EIF2B4,1763,chr2,-,27587218,27593324,14.518599,15.446889,14.3665,15.308406,14.995789,15.979223,0.001113652343198669
ASHGV40032623,19.0882606,down,CLIC6,3800,chr21,+,36041687,36090519,2.3348548,5.032037,4.088896,3.4812212,3.0662408,7.8552637,1.4597445283389145e-5
ASHGV40055807,2.1529033,down,SLC16A12,3778,chr10,-,91190050,91196561,9.189462,10.821989,3.2607095,8.053878,3.8618338,8.143858,0.4787123654945985
ASHGV40020278,2.3875061,down,TOP2A,5753,chr17,-,38544772,38574202,13.277787,13.144758,11.602761,13.105023,13.203809,14.122332,0.004199670156398714
ASHGV40046041,2.8489451,down,TBP,1921,chr6,+,170863420,170881958,8.098399,9.285065,7.7467,9.188091,8.619146,10.097908,9.985062676931128e-4
ASHGV40044438,2.116681,down,WDR27,3599,chr6,-,169857302,170102159,6.3800926,7.740564,7.003343,8.045065,8.867191,8.689055,0.0354616994716717
ASHGV40047824,3.3140827,down,C7orf57,2149,chr7,+,48075107,48100894,2.3348548,6.737051,4.608622,2.3474622,2.324807,5.399169,0.08626347980374824
ASHGV40014431,10.2586037,down,EML5,7171,chr14,-,89081173,89259096,4.1747146,3.1885955,3.4728448,2.3474622,2.324807,6.4604473,1.1871654314508528e-5
ASHGV40010247,2.8074995,down,PTPRR,3516,chr12,-,71031852,71314584,5.4887276,10.30395,9.313625,7.787591,4.5979376,8.987652,0.2084796175076422
ASHGV40030236,3.7307646,down,SP100,3688,chr2,+,231280870,231381244,7.44481,9.54616,9.517332,7.3425856,6.6161933,9.9928875,0.013742200761820806
ASHGV40019465,3.3834057,down,CENPN,4663,chr16,+,81040102,81065090,9.396449,12.201615,9.293777,11.458324,10.659924,12.360494,0.014798381109656247
ASHGV40008123,2.8478768,down,ARNTL,2866,chr11,+,13299273,13408812,8.496264,9.3477150000000009,9.115764,7.5980287,8.5512295,10.131687,0.0010819016326171524
ASHGV40033097,14.0110596,down,ST6GALNAC5,2048,chr1,+,77333185,77529737,2.3348548,8.980329,10.3939495,2.8346152,2.4781907,9.212882,0.0629501288939394
ASHGV40052680,8.6001569,down,ADAMTSL1,7858,chr9,+,18474078,18910947,2.3348548,7.597846,3.9096208,4.382781,4.676356,7.6846547,0.006707203932337368
ASHGV40045633,2.6855471,down,RNF217,5030,chr6,+,125283690,125407484,6.664872,8.200971,6.6598153,6.7668734,6.7611933,8.435961,0.0013982309370942608
ASHGV40031645,2.0894262,down,TOX2,2428,chr20,+,42574535,42698254,5.7389965,7.0767336,5.50556,5.465767,5.690444,6.958607,0.007563440350491712
ASHGV40014054,2.1303809,down,PYGL,2859,chr14,-,51371934,51411248,13.775026,13.285246,10.64448,13.955209,11.504862,13.724076,0.1367493885425476
ASHGV40002788,47.3072627,down,ANXA8,2070,chr10,-,47157983,47174143,4.9627714,4.5754013,5.481553,5.08165,4.9456754,10.5734,2.38658825657118e-10
ASHGV40025508,3.107494,down,THEG5,1384,chr19,+,32079094,32084456,3.8482938,2.3294015,2.761237,4.699806,2.9610786,4.955715,0.004859064754275791
ASHGV40013058,5.2006448,down,IFT88,3171,chr13,+,21141207,21265576,10.815393,9.499247,10.2669325,9.506652,11.836358,12.763607,6.358234671581956e-4
ASHGV40008955,2.4909489,down,C11orf73,1187,chr11,+,86013252,86056985,12.254283,13.49506,11.580966,12.536526,12.066458,13.703354,0.003240520807694667
ASHGV40014829,2.0224487,down,TNFRSF25,1638,chr1,-,6521213,6526255,5.8882327,6.701589,6.199274,7.2744203,6.3000283,7.488812,0.0027858095137602993
ASHGV40037119,2.3764837,down,RNF212,2420,chr4,-,1065265,1107352,2.3348548,2.3294015,9.647043,2.3474622,2.324807,5.0455422,0.4180206293271198
ASHGV40040973,2.068927,down,C5orf46,587,chr5,-,147272270,147286101,6.8412104,7.106302,8.173794,6.834795,6.676465,8.175396,0.004715857424218163
ASHGV40027861,3.0854626,down,SDPR,3265,chr2,-,192699031,192712006,9.71529,14.520916,12.253497,10.359976,11.767197,13.348862,0.08796548752552848
ASHGV40021431,2.6631684,down,SPECC1,3970,chr17,+,19990334,20218072,7.0220113,8.873819,7.72398,8.7003975,7.550209,9.387227,0.003903543667668856
ASHGV40006587,2.6385618,down,OR56A5,942,chr11,-,5988782,5989724,3.7591996,2.3294015,2.6341898,5.1803293,4.7487845,5.1301327,0.03734341707320679
ASHGV40028484,3.001313,down,RRM2,3452,chr2,+,10262694,10271546,13.251934,14.815812,12.7754,13.478453,13.432337,15.136381,0.0016120263093257195
ASHGV40053929,2.281975,down,MED14,6768,chrX,-,40508794,40594804,11.002465,12.313782,11.691673,12.597615,13.0157,13.31453,0.009836622761788361
ASHGV40010095,34.3184669,down,F3,2393,chr1,-,94994731,95007413,9.303072,10.262876,7.833983,12.634489,7.528164,14.61343,5.636202164125897e-4
ASHGV40051977,2.5763434,down,KIAA1462,9300,chr10,-,30301728,30348488,5.2985616,4.956212,5.170027,5.975027,5.487598,6.74281,4.7384362233255224e-5
ASHGV40024978,3.9246687,down,PIK3CD,5411,chr1,+,9711789,9789172,4.573558,6.047434,7.758027,6.9204435,7.8184032,8.596144,0.011583863464647393
ASHGV40036438,5.0281555000000004,down,CSTA,838,chr3,+,122044010,122060815,2.9674428,3.798075,4.4537907,4.3449707,6.5496364,6.7528124,0.004371415987859985
ASHGV40045792,3.7100309,down,RAB32,1234,chr6,+,146864827,146876086,11.614462,12.379793,11.628442,13.102439,11.906088,14.017676,1.4667875559871884e-4
ASHGV40019517,2.8174217,down,KIAA0513,7423,chr16,+,85061356,85127828,7.185531,6.241021,4.257006,6.63362,5.803961,7.5186033,0.016883336302217014
ASHGV40029528,3.1102652,down,C2orf27A,1222,chr2,+,132480063,132524977,5.542245,5.316203,5.752767,4.676629,5.038433,6.902293,2.4603332737735783e-5
ASHGV40016114,134.9890918,down,HCN4,7245,chr15,-,73612199,73661605,5.0261545,6.2511215,5.4113426,3.5450087,6.0410676,12.331638,4.416573148620601e-7
ASHGV40043969,2.1892331,down,TUBE1,2314,chr6,-,112391859,112408751,11.38353,10.463591,8.534758,10.591647,9.858641,11.296859,0.04446552111154682
ASHGV40045892,6.0394643,down,TMEM181,5397,chr6,+,158957467,159056467,7.8375626,8.700813,7.7330904,8.779136,8.350895,10.87472,2.0683351989673897e-6
ASHGV40052982,4.3015759,down,GCNT1,5606,chr9,+,79074067,79122332,9.480255,8.707209,7.0423985,8.419352,5.372184,9.909145,0.019731901043732545
ASHGV40016716,17.1799499,down,TNFRSF9,6001,chr1,-,7975930,8003225,2.6547153,6.115484,2.8438268,3.6281643,5.94126,8.339344,5.940375053684718e-4
ASHGV40008150,3.39174,down,NCR3LG1,6382,chr11,+,17373308,17398868,6.3240857,8.126496,6.843436,7.18329,6.5432644,8.76614,5.207685165821001e-4
ASHGV40025043,2.293104,down,HDGFRP2,2386,chr19,+,4472192,4502232,9.454859,9.404008,9.903826,9.337531,8.968127,10.610972,4.309893894582566e-5
ASHGV40007618,5.1515537,down,PPP2R1B,5605,chr11,-,111608604,111637169,10.447654,10.851789,10.20543,11.199999,10.10917,12.927816,2.8379407471320254e-6
ASHGV40044753,4.0457463,down,BTN1A1,2859,chr6,+,26501494,26510652,2.3348548,5.573609,2.3237648,2.3474622,2.324807,4.9973054,0.014427620835644006
ASHGV40053747,2.0623621,down,HDHD1,2155,chrX,-,6966960,7066231,5.829183,6.1785717,7.1722126,7.382488,6.572189,7.6712265,0.00726334705395638
ASHGV40024453,59.0112208,down,PSG6,1478,chr19,-,43407767,43422076,4.1938334,2.3294015,3.7591996,6.2584615,2.324807,9.656058,3.974061071715872e-5
ASHGV40014214,2.4221985,down,ATP6V1D,1823,chr14,-,67804580,67826720,14.62264,13.970045,13.568056,14.7191305,13.870663,15.426424,4.449275178282069e-4
ASHGV40052608,14.1228272,down,CD274,3691,chr9,+,5450502,5470567,4.3000154,3.2315595,2.646152,6.294071,3.483312,7.810979,3.149354394111523e-4
ASHGV40015726,2.9602346,down,FSIP1,2813,chr15,-,39892231,40075039,7.06803,7.969084,5.822051,6.0491085,8.441749,8.635716,0.01595424196022217
ASHGV40026466,3.4487604,down,C2orf44,3897,chr2,-,24252205,24270296,6.2189026,5.4811463,5.1195107,7.0510974,6.46821,7.8538513,8.604728051916995e-4
ASHGV40016636,3.966965,down,SPRED1,7255,chr15,+,38545051,38649450,9.057212,9.889237,7.616949,7.6265497,8.710999,10.568225,0.0018413005146008176
ASHGV40048353,2.6875234,down,CAV1,2723,chr7,+,116164838,116201239,8.490819,15.7594595,13.358897,12.158169,8.978344,13.175415,0.32582573452608177
ASHGV40043973,120.5460025,down,LAMA4,783,chr6,-,112574983,112575917,3.318719,9.004712,5.453887,4.9102416,3.5854704,12.168046,1.3973714738483287e-4
ASHGV40051988,32.9174164,down,ROR2,4099,chr9,-,94484877,94712444,9.492983,10.17189,11.042942,5.649757,7.828882,13.87807,7.494101771412065e-4
ASHGV40052790,3.2927988,down,UNC13B,6398,chr9,+,35161988,35405332,6.1297064,6.56194,5.703452,6.845236,6.7947288,8.126327,4.61839270408045e-5
ASHGV40024496,4.5547599,down,ZNF229,4510,chr19,-,44930879,44952665,8.224388,9.300816,9.531067,6.786612,2.324807,9.420913,0.13599769093073402
ASHGV40054035,2.8416288,down,SMC1A,9784,chrX,-,53401069,53449677,7.289454,8.838883,6.6991014,8.193848,7.853073,9.28159,0.003458254294676102
ASHGV40047823,6.377953,down,C7orf69,679,chr7,+,47834888,47859444,2.3348548,2.3294015,2.3530521,2.3474622,2.4626906,5.0385857,5.873219705160743e-14
ASHGV40032842,2.2209708,down,UFD1L,1783,chr22,-,19437463,19466738,15.533669,15.498447,14.698665,16.324333,15.601904,16.682594,0.002091369414206908
ASHGV40031070,4.9779561,down,PMEPA1,4934,chr20,-,56223447,56285031,9.81187,10.193128,10.980278,10.531403,7.479346,12.1147585,0.005316806919929113
ASHGV40006687,2.2208664,down,PSMA1,1281,chr11,-,14526421,14541991,13.067862,13.622452,12.58513,13.306765,13.6422205,14.3960085,3.770409350736045e-4
ASHGV40054991,3.0141899,down,GPR173,4265,chrX,+,53078505,53109796,3.5369663,5.595132,5.240717,4.34028,5.2795067,6.3902907,0.0029674585230431713
ASHGV40010418,2.3710049,down,FGD6,9288,chr12,-,95470524,95611240,9.602277,10.366279,7.3870397,9.628874,7.900747,10.222542,0.059343027571786416
ASHGV40021952,72.253187,down,RGS7,2495,chr1,-,240938813,241520530,4.1329947,9.512526,3.007654,3.75242,2.3721437,10.730537,0.0012886018682875286
ASHGV40040353,4.1509478,down,GTF2H2,1951,chr5,-,70330950,70363497,7.9085317,8.185388,7.7131267,7.6032076,9.934627,10.322417,0.0013592387320667278
ASHGV40024125,3.0014154,down,ZNF626,6088,chr19,-,20802744,20844402,10.737141,10.28741,10.67209,5.946072,9.691642,11.052514,0.11598855716110958
ASHGV40029972,5.790607,down,AOX1,4949,chr2,+,201450730,201536217,6.8200846,9.189043,7.080161,6.6456175,11.236771,10.72805,0.021381211731547847
ASHGV40038676,3.4201459,down,SLIT2,6398,chr4,+,20255186,20622184,5.9151506,11.488838,10.623543,6.079182,10.912307,10.777862,0.18898888999751584
ASHGV40057632,2.2399433,down,TCEAL5,1166,chrX,-,102528617,102531797,11.279091,11.290781,11.877324,10.469074,12.641514,12.675019,0.012115423274548053
ASHGV40034546,2.6304062,down,FOXP1,7102,chr3,-,71003864,71633140,12.644049,14.794223,12.93312,13.273507,12.669923,14.65825,0.008143950841337698
ASHGV40022839,181.201499,down,ALPK2,7303,chr18,-,56148481,56296189,5.313274,5.2323427,5.442998,5.3061595,7.6674104,13.293888,2.3782220021247587e-7
ASHGV40027011,4.9609466,down,TRABD2A,1975,chr2,-,85048790,85108369,6.7980237,10.580843,7.3026114,7.663165,7.6551747,10.310579,0.008336726999403169
ASHGV40015391,168.5215196,down,BDKRB1,1319,chr14,+,96722546,96731100,7.0382366,5.197026,5.2353573,5.261769,5.730501,13.089367,2.650742541633515e-8
ASHGV40001778,2.6089416,down,RP11-712L6.5,416,chr11,-,126164192,126174213,2.3348548,3.966038,3.7596407,4.7683616,2.8281217,4.914868,0.012282963331047898
ASHGV40017405,2.208027,down,POLR3K,834,chr16,-,96978,103632,12.662635,14.331939,13.79135,13.9314,13.319927,14.750208,0.0039946397319100425
ASHGV40016715,3.2323531,down,HAUS2,3953,chr15,+,42841010,42862190,11.524846,12.702229,11.540138,11.865279,11.293659,13.477815,1.293975164202607e-4
ASHGV40007013,2.3478826,down,GLYAT,2068,chr11,-,58476229,58499447,4.11176,5.204979,4.3922863,3.3254848,4.2834435,5.494951,0.003450075763711141
ASHGV40032000,3.7736432,down,SAMSN1,1922,chr21,-,15857548,15918681,2.3348548,4.809286,2.3237648,2.3474622,2.889119,4.8568554,0.003962382484776147
ASHGV40021818,2.5208445,down,FAM187A,2632,chr17,+,42980126,42982758,8.819518,9.6710825,12.199315,8.3928795,9.3688545,11.024237,0.07972930446431961
ASHGV40037754,40.6730028,down,NAP1L5,1965,chr4,-,89617065,89619023,2.3348548,9.863911,12.712442,2.3474622,2.324807,11.262695,0.04399162869046313
ASHGV40017118,2.0423672,down,HYKK,1235,chr15,+,78799905,78826012,8.916156,9.051142,7.6642795,7.146112,9.115764,9.408933,0.03520444187257567
ASHGV40054727,2.6829382,down,SYAP1,3533,chrX,+,16737706,16780807,11.07515,12.146084,11.453218,12.424102,12.500717,13.343668,9.588694328182717e-4
ASHGV40013453,2.8693407,down,BORA,2847,chr13,+,73301886,73330336,8.420067,8.849572,6.624814,8.806038,6.7522326,9.411264,0.015557386943499106
ASHGV40022273,2.3644886,down,SEPT9,3837,chr17,+,75277491,75496678,7.0322986,8.627356,9.039093,8.6078005,8.171186,9.537075,0.006928920483429415
ASHGV40045624,3.731275,down,SMPDL3A,1987,chr6,+,123110193,123130864,6.7587647,7.2930703,6.3533335,4.802415,5.493073,8.0398,0.0027383570861590945
ASHGV40003059,4.7289481,down,OR4N5,927,chr14,+,20611894,20612821,2.3348548,4.0289016,2.3237648,2.3474622,2.324807,4.9134774,1.681502870228435e-4
ASHGV40045373,2.0609717,down,PM20D2,4720,chr6,+,89855768,89875288,9.798248,8.996798,8.5242605,9.991563,8.039902,10.113479,0.022606569052546294
ASHGV40037090,2.4800161,down,LMLN,7043,chr3,+,197687070,197770591,6.2757025,4.0044694,6.3771377,6.369028,6.3870335,7.1930237,0.02362658658727969
ASHGV40010554,2.5600369,down,CORO1C,3858,chr12,-,109038884,109125326,11.240947,12.924221,10.698198,11.874711,10.871425,12.878065,0.010033285233971895
ASHGV40047248,2.0310145,down,KEL,2562,chr7,-,142638200,142659503,5.7920704,5.792303,5.316203,5.937066,5.763692,6.7424674,1.0721161949575078e-5
ASHGV40000868,2.141953,down,RP13-512J5.1,421,chr2,-,3579573,3595547,7.5637417,8.746929,6.010623,6.6281967,7.5799756,8.40482,0.046322495235009184
ASHGV40030024,3.6129514,down,ZDBF2,10321,chr2,+,207139364,207179150,6.1043253,6.2759523,3.671708,2.3474622,2.324807,5.9980288,0.06585704203206298
ASHGV40044235,6.0168493,down,LATS1,7533,chr6,-,149979288,150039392,7.1407566,7.489518,7.0280113,7.431187,7.382386,9.88338,2.147112654987461e-9
ASHGV40034661,3.4023952,down,FILIP1L,3970,chr3,-,99551987,99833357,4.6007614,9.144469,8.706463,9.468387,7.596616,9.66989,0.0807750682981801
ASHGV40006524,3.3588834,down,PHLDA2,937,chr11,-,2949502,2950650,8.56939,9.808215,9.658826,8.76495,5.6799154,10.244241,0.04681052214378757
ASHGV40044193,3.558596,down,HIVEP2,9732,chr6,-,143072603,143266338,7.2622695,6.4178457,6.0883694,6.1237407,5.844714,8.178696,7.334645029408831e-5
ASHGV40009395,4.6236569,down,JAM3,3668,chr11,+,133938819,134021652,3.4528244,4.2761073,2.3237648,2.3474622,2.324807,5.1540275,5.348225711167302e-4
ASHGV40023856,3.159449,down,ZNF560,2802,chr19,-,9577030,9609279,4.7368913,11.719104,5.1794243,4.366495,4.8433504,7.828726,0.2678045320720975
ASHGV40029886,1026.127694,down,COL3A1,5490,chr2,+,189839098,189877472,4.0258627,3.0915356,2.494601,2.3474622,4.3637257,13.267632,7.451552266813443e-9
ASHGV40019753,7.8841287,down,NLRP1,5623,chr17,-,5417437,5487832,4.6432176,4.474812,3.755734,5.6277223,4.422466,7.5637417,9.26328166044242e-6
ASHGV40023679,3.1538489,down,ADAMTSL5,2867,chr19,-,1505016,1513188,7.6160502,7.1836076,6.9236608,6.525313,6.8392606,8.674692,1.760816567100999e-5
ASHGV40015858,22.4419874,down,TNFAIP8L3,2274,chr15,-,51348798,51397473,9.328112,11.125209,7.9205823,6.981539,7.29964,13.019145,3.70302260126803e-4
ASHGV40020341,2.0821783,down,DNAJC7,2096,chr17,-,40128438,40169715,13.886999,13.473214,11.974716,13.575767,13.338401,14.307913,0.012740712351571518
ASHGV40026706,3.2715214,down,MCFD2,4196,chr2,-,47129008,47143007,11.008399,12.125743,10.830509,11.602761,11.919967,13.2074375,1.3920783064516547e-4
ASHGV40055309,93.0374377,down,SYNPO2L,4954,chr10,-,75404638,75415863,6.8670454,2.3294015,2.3237648,4.066294,2.324807,10.122002,7.861321648455304e-5
ASHGV40044209,3.6718286,down,EPM2A,3474,chr6,-,145946439,146056991,7.730385,8.922223,5.745506,8.139075,7.8576474,9.555466,0.007309091540887582
ASHGV40007341,2.1487143,down,C2CD3,7960,chr11,-,73723758,73882064,12.959499,13.341885,13.989308,13.075354,12.6429405,14.305271,0.0012399380084984436
ASHGV40042299,12.7914443,down,SLC22A4,2214,chr5,+,131630144,131679899,4.303791,6.608561,7.0685153,8.500284,6.5358524,10.280508,6.093390155398126e-4
ASHGV40050826,2.5867924,down,GDAP1,3899,chr8,+,75262617,75279335,8.355183,7.5425115,7.0859118,6.9320674,6.895355,8.73337,0.0010392121932155797
ASHGV40041640,3.5110303,down,OSMR,5556,chr5,+,38846100,38935743,8.6492405,8.744614,7.5464773,8.693184,8.746667,10.287931,5.366994209941171e-5
ASHGV40017944,2.1601361,down,NETO2,3692,chr16,-,47115430,47177936,11.82118,10.912447,9.063151,12.603247,10.771364,12.1454,0.09818903235090023
ASHGV40021629,2.488426,down,DHRS11,1608,chr17,+,34948225,34957233,5.857402,6.1310406,7.162432,7.558846,8.139492,8.285076,0.015566849111178019
ASHGV40007994,2.4743078,down,RRM1,3234,chr11,+,4115923,4160106,14.908195,14.893529,14.448743,15.228791,15.121117,16.2271,1.0178439602684956e-5
ASHGV40003101,2.5096556,down,REC114,938,chr15,+,73735498,73852353,2.3348548,5.3017254,2.8461986,2.3474622,2.324807,4.358499,0.05017734085455974
ASHGV40044013,2.6814196,down,GOPC,4640,chr6,-,117881432,117923705,10.251334,10.38172,8.753078,10.341919,9.160159,11.200639,0.003159538001346743
ASHGV40007343,3.3900528,down,P4HA3,2299,chr11,-,73977693,74022721,6.1896887,7.526295,6.983241,6.2694035,6.527583,8.46055,1.0426280089555681e-4
ASHGV40026340,2.5668255,down,ODC1,2307,chr2,-,10580496,10588680,10.657156,11.835836,9.198524,10.864244,11.433144,12.157766,0.01662696665841119
ASHGV40029913,4.3729125,down,MYO1B,5113,chr2,+,192110106,192290115,8.843327,13.057117,10.096751,12.080231,6.5889616,12.261872,0.10196468776847492
ASHGV40044793,2.0792541,down,ZKSCAN3,4725,chr6,+,28317690,28336954,4.1601872,5.809862,4.9864154,7.2540064,6.5474987,6.80766,0.09025517271395374
ASHGV40017470,4.2091203,down,NME3,1038,chr16,-,1820320,1821710,9.601134,8.850669,9.965807,6.812006,3.0058203,9.720606,0.1445133485554397
ASHGV40003068,2.2876437,down,OR4C45,921,chr11,-,48366899,48373999,5.328849,4.912694,4.7259192,5.0664606,5.0278087,6.2062087,2.0366437957359707e-6
ASHGV40012933,3.2352351,down,FAM155A,3859,chr13,-,107820878,108519460,7.494605,7.2048845,6.201397,6.707914,6.6243167,8.540494,7.247342827987117e-5
ASHGV40053203,8.4456241,down,FOXE1,3473,chr9,+,100615536,100618997,7.252816,2.6194978,6.136655,6.126549,2.324807,7.970269,0.015874824592028255
ASHGV40048306,3.0251434,down,SLC26A4,4930,chr7,+,107301079,107358252,5.091821,4.2954774,2.3237648,4.5791693,4.2596464,5.7069793,0.009462209389393154
ASHGV40038514,2.1705283,down,ID3,1252,chr1,-,23884420,23886285,13.053307,11.534608,5.6589327,11.4611,11.923231,11.844282,0.4142625230998255
ASHGV40025574,2.3529371,down,FFAR1,923,chr19,+,35842444,35843367,2.6799097,2.3294015,4.0966687,2.3474622,2.471194,4.01939,0.006062184464150125
ASHGV40001404,2.3027462,down,PCGF6,2248,chr10,-,105062552,105110891,10.51931,11.73586,8.195518,9.47471,11.398495,11.468134,0.10076481858671002
ASHGV40000187,2.2267921,down,NUTM2D,3290,chr10,+,89117424,89126952,5.281763,5.6715107,4.7582307,5.699451,6.4716454,6.7314870000000004,0.0034057980743688867
ASHGV40006703,2.1396417,down,PIK3C2A,8304,chr11,-,17108123,17191354,11.551536,11.004472,10.25665,11.58598,12.329461,12.442989,0.012850083796356038
ASHGV40039143,2.20766,down,PKD2,5089,chr4,+,88928798,88998931,7.658665,11.524634,9.378367,8.943496,8.056168,10.254784,0.12961183150547037
ASHGV40031307,6.7502726,down,SNAP25,2069,chr20,+,10199476,10288066,2.3348548,5.2386255,2.3237648,5.905637,2.6059341,6.436709,0.007737733709768033
ASHGV40028173,9.2617344,down,PID1,2837,chr2,-,229888688,230136057,9.816744,10.699972,2.7629967,6.728037,6.5576334,10.524359,0.051326178016151865
ASHGV40053850,3.2859593,down,SUPT20HL2,2454,chrX,-,24328978,24331432,3.8287773,2.3294015,3.9128704,4.3972096,2.7854106,5.1670485,0.0020911843276982386
ASHGV40002191,2.2497296,down,SLC30A4,4290,chr15,-,45774679,45815002,6.3973064,8.501842,8.475976,7.7920437,7.774239,8.958033,0.015514317928199817
ASHGV40046297,10.3923787,down,HOXA3,3257,chr7,-,27145808,27159214,13.364907,14.250432,7.034996,12.275172,13.380283,15.438612,0.031224382208901096
ASHGV40033162,4.9528056,down,NEXN,3405,chr1,+,78354199,78409578,11.260505,12.405239,8.271858,14.467073,9.741005,13.537382,0.06273832850805468
ASHGV40024754,3.0870511,down,ZNF677,3509,chr19,-,53738637,53758111,8.167153,8.846891,4.546462,6.221906,5.6538286,8.3134775,0.07578694672904555
ASHGV40039752,2.2209126,down,SNX25,3237,chr4,+,186131283,186285120,12.356406,12.308456,10.716277,11.569288,10.2551,12.592258,0.025576453550183866
ASHGV40056565,2.2504217,down,FUT2,3099,chr19,+,49199227,49209191,10.512394,10.815978,10.542909,10.138771,10.229951,11.618196,1.0740104379366357e-5
ASHGV40023131,2.1915523,down,VAPA,6859,chr18,+,9913954,9960018,14.718414,13.82526,14.782342,14.058333,13.378963,15.2846155,0.002870949569961396
ASHGV40027453,7.1123068,down,LYPD1,2683,chr2,-,133402336,133428481,5.828119,13.250169,8.456892,2.3474622,9.831995,10.773245,0.16274419201731952
ASHGV40045775,4.1558204,down,PEX3,2774,chr6,+,143771917,143811751,14.066986,11.7828245,10.989486,12.20835,11.716462,14.207955,0.004093787914121794
ASHGV40056526,2.1992798,down,AX746504,2282,chr19,-,31617484,31619766,2.3348548,3.478048,3.79587,3.144551,3.434873,4.3746705,0.0017991285765517665
ASHGV40052443,2.3239757,down,SLC2A6,2563,chr9,-,136336215,136344276,4.133999,7.1943283,5.012194,7.554397,5.9839683,7.1923723,0.0956033253673822
ASHGV40021913,2.1102082,down,ITGA3,5044,chr17,+,48133339,48167849,6.9147754,8.024139,8.910674,6.3389635,4.30968,7.9770317,0.207274420684556
ASHGV40037826,9.1754616,down,SLC9B2,3141,chr4,-,103946647,103997930,4.871613,5.807633,4.218955,4.3292108,7.0993795,8.463139,3.433974405958143e-4
ASHGV40013469,2.4971545,down,LMO7,7253,chr13,+,76194569,76434006,11.74964,9.943647,10.6246395,10.054195,10.715233,11.937756,0.0033853580482127656
ASHGV40056453,2.6695523,down,RPL17,985,chr18,-,47014850,47018935,13.038451,13.615763,10.825605,13.973379,14.042288,14.515695,0.044637790659005715
ASHGV40044332,5.5693895,down,SLC22A2,2512,chr6,-,160637793,160679963,3.031512,2.7154918,2.41136,5.487598,6.2414703,6.4550056,0.013531237807247043
ASHGV40033992,2.8325953,down,FANCD2OS,1105,chr3,-,10123003,10149915,2.3348548,2.3294015,3.9607747,4.1199756,3.8690479,4.8249354,0.006078639762005804
ASHGV40023493,13.2983025,down,SERPINB8,3390,chr18,+,61637262,61656608,9.103858,11.087834,8.550253,8.247307,10.201562,13.171333,1.0814101322001752e-4
ASHGV40053654,2.3633452,down,RABL6,3148,chr9,+,139702373,139735639,9.229617,10.312613,9.708505,9.884764,9.677759,11.003482,1.0244926757607937e-4
ASHGV40060864,2.0322135,down,DKFZp686G21125,902,chr3,-,52863875,52866554,9.711933,9.101229,9.975995,9.427166,9.354637,10.537244,1.4126837107892562e-4
ASHGV40019951,2.3192215,down,FLCN,3723,chr17,-,17115526,17140502,11.772962,11.989359,12.23654,12.093158,11.693233,13.170691,2.0111504955766355e-6
ASHGV40012635,2.7436343,down,DIAPH3,4812,chr13,-,60239722,60738119,13.540845,13.138889,13.979979,14.068308,12.404093,14.882511,0.0013986897487156553
ASHGV40011777,2.8394528,down,TMTC3,7203,chr12,+,88536072,88593664,5.258157,7.2062187,6.471985,6.8392606,6.5792575,7.9765887,0.0017958067279600226
ASHGV40014948,2.1255401,down,FAM179B,6280,chr14,+,45431392,45543634,8.0602865,8.523909,9.050392,7.608826,8.628794,9.462271,0.002321632842067554
ASHGV40051504,2.8078552,down,PTPRD,10127,chr9,-,8314245,10612723,6.0350018,9.384555,6.9061766,4.7801957,5.7547483,8.061604,0.09282660883235047
ASHGV40020318,624.7530893,down,KRT34,1713,chr17,-,39533920,39538636,4.664216,3.1280956,3.2639363,4.414239,2.4614215,12.873524,1.6475747832664393e-8
ASHGV40053779,11.424356,down,ATXN3L,1759,chrX,-,13336767,13338518,6.1503763,7.130319,6.6963615,6.968623,5.9306755,10.089312,3.535106704654994e-7
ASHGV40003157,2.447658,down,NT5C1B-RDH14,2982,chr2,-,18735988,18770846,10.077169,9.605049,9.096668,9.739686,9.534743,10.902065,3.877489695541673e-5
ASHGV40015782,3.7380882,down,UBR1,7758,chr15,-,43235097,43398286,9.593983,10.719927,9.966645,10.688079,9.522078,12.000443,7.956858012864501e-5
ASHGV40032125,2.3456245,down,N6AMT1,1010,chr21,-,30248385,30257695,10.238133,12.868963,7.840444,11.474608,10.0558815,11.725578,0.17835958194502438
ASHGV40035798,2.132595,down,CTDSPL,4455,chr3,+,37903668,38025960,10.542909,11.198711,4.433339,11.390602,10.842379,10.774198,0.4318673388385952
ASHGV40027635,55.6830542,down,DPP4,3913,chr2,-,162848754,162931052,6.2023926,9.529869,5.4204597,6.7684712,3.5637603,12.096157,3.373626458509961e-4
