ProbeName,FoldChange,Regulation,GeneSymbol,RNAlength,chrom,strand,txStart,txEnd,"2,treatednormalized","3,treatednormalized","4,treatednormalized","5,treatednormalized","6,treatednormalized","1,controlnormalized",p_value
ASHGV40007855,6.5290276,down,AP004372.1,509,chr11,-,131747573,131767002,2.3348548,2.3294015,2.3237648,2.8504686,2.4222946,5.159025,4.10938E-09
ASHGV40001903,2.6703212,down,TSSC2,1477,chr11,+,3402190,3430378,9.180044,10.295387,11.216,10.504358,9.672607,11.5906925,0.003687005
ASHGV40049232,3.0759229,down,G080547,2493,chr8,-,42264381,42270497,2.759421,2.9846337,3.0699544,4.346586,3.5070882,4.954556,0.000418118
ASHGV40060437,2.5713825,down,uc.369,213,chr14,+,34122616,34122829,6.5357184,4.848192,4.640358,5.9203625,5.526093,6.856689,0.00440539
ASHGV40003411,4.0710641,down,DPY19L2P2,3700,chr7,-,102815461,102920759,6.7141685,6.467103,5.6718593,5.0597076,6.002597,8.008493,0.000123361
ASHGV40008102,2.5401822,down,ZBED5-AS1,1113,chr11,+,10879763,10900823,8.13411,7.7097707,8.7286415,8.512732,7.123176,9.386618,0.001594781
ASHGV40049702,2.6109743,down,RP11-521I2.3,1142,chr8,-,101925474,101926616,6.70579,6.549012,7.336886,7.9234195,6.4398813,8.375586,0.001131306
ASHGV40001493,2.0751511,down,NNT-AS1,579,chr5,-,43588742,43603332,10.972546,11.257053,9.447471,11.524846,11.279582,11.949516,0.02227148
ASHGV40001493,2.0751511,down,NNT-AS1,579,chr5,-,43588742,43603332,10.972546,11.257053,9.447471,11.524846,11.279582,11.949516,0.02227148
ASHGV40026438,2.3285215,down,HS1BP3-IT1,600,chr2,-,20790534,20792308,2.3348548,2.3294015,4.348119,2.3474622,3.1056216,4.112506,0.014607181
ASHGV40003428,3.1706655,down,EMBP1,4231,chr1,+,121260909,121313686,7.062841,8.976011,8.413388,7.059658,5.7777786,9.122721,0.018332065
ASHGV40002544,2.1579689,down,RAD51D,2299,chr17,-,33426810,33446888,5.434484,7.593798,5.614798,7.022302,7.051459,7.6530423,0.032315633
ASHGV40013074,3.0770022,down,XLOC_010301,425,chr13,+,22322472,22326718,3.7060277,3.4180365,4.8815017,4.998813,3.8610513,5.7946115,0.00100021
ASHGV40013540,2.1399151,down,XLOC_010464,344,chr13,+,88453290,88456063,3.8122365,4.066106,3.7748826,4.397037,4.412788,5.1901636,4.32551E-05
ASHGV40042109,2.3292932,down,XLOC_004495,639,chr5,+,102001910,102058002,6.0698066,6.5834913,4.482653,6.1268663,4.86731,6.8459177,0.016375122
ASHGV40056313,2.0229303,down,SNAI3-AS1,2447,chr16,+,88729780,88741914,7.95186,9.5880575,7.7263575,8.882128,8.797404,9.605608,0.016760891
ASHGV40043681,6.7819409,down,G071534,807,chr6,-,70201697,70215803,5.814814,6.5754404,5.954594,6.185559,6.2135215,8.910484,2.4999E-08
ASHGV40034560,14.7446762,down,G056269,3292,chr3,-,73026008,73030258,3.4271579,6.903911,3.6518798,4.9337106,4.6221595,8.589886,0.000237183
ASHGV40007747,5.8243207,down,AK021804,2454,chr11,-,121966607,121969061,7.663165,9.125348,6.0656614,4.712478,3.2900836,8.713437,0.039444955
ASHGV40019558,2.0345351,down,RP11-178L8.7,395,chr16,+,87351114,87351643,8.302357,10.486657,8.183008,9.634382,10.025965,10.351173,0.057772622
ASHGV40056522,2.2082026,down,LINC01224,2390,chr19,-,23582035,23598876,2.3348548,3.0174832,2.3237648,2.3474622,5.7568707,4.2989597,0.123273423
ASHGV40040648,2.7449532,down,CTC-332L22.1,528,chr5,-,109023502,109024030,5.741874,6.5560555,5.0814276,6.7902255,6.1596646,7.522631,0.001368374
ASHGV40060136,2.1714349,down,uc.232,247,chr7,-,121944605,121944852,2.3348548,3.1102388,3.789762,3.9157379,4.249096,4.5985866,0.01117707
ASHGV40059916,5.2691164,down,uc.133,277,chr3,-,158026477,158026754,6.271721,8.050163,7.330346,5.565035,6.5649347,9.154001,0.000523144
ASHGV40038853,2.3318085,down,G060943,6423,chr4,+,46575463,46584860,3.5997412,5.420778,4.3586636,4.065279,3.9712565,5.504593,0.004231462
ASHGV40040480,2.118435,down,G066533,6637,chr5,-,82877995,82884632,2.3348548,7.0993795,2.3237648,7.0471845,2.324807,5.308997,0.378766458
ASHGV40050694,2.2113325,down,G080983,1089,chr8,+,58175636,58176725,2.3348548,2.6624455,2.555041,2.3474622,4.3761315,4.000103,0.017829343
ASHGV40028554,2.5947514,down,G042563,633,chr2,+,18702658,18726911,2.3348548,3.052456,3.585635,2.3474622,4.553514,4.5503807,0.010853986
ASHGV40030103,2.6296039,down,PKI55,3353,chr2,+,217081611,217084915,6.542842,6.9547305,7.337605,9.540169,10.080966,9.486108,0.08804622
ASHGV40007882,4.8260462,down,G016441,4106,chr11,-,134812583,134818497,2.3348548,2.4809568,3.2036083,2.7449348,3.4821866,5.12015,5.93373E-06
ASHGV40054869,6.1049123,down,RP11-432J9.5,884,chr10,-,72625244,72626128,3.9805937,2.5179691,2.8657985,3.285007,3.2679138,5.793427,5.21979E-06
ASHGV40048799,2.148743,down,AK128400,3993,chr8,-,590407,594400,4.70087,7.0510974,7.718066,8.007174,5.5227795,7.7034903,0.123130911
ASHGV40000183,3.6086664,down,LDAH,3572,chr2,-,20883773,21022890,8.45527,8.072546,6.2538643,7.9290485,4.6236973,8.918351,0.03269781
ASHGV40036393,12.1185985,down,RP11-190P13.2,533,chr3,+,114970042,115004194,4.5571313,2.3294015,2.4374807,2.3474622,2.324807,6.3984075,3.7161E-05
ASHGV40051720,3.4383309,down,G084483,1336,chr9,-,36679007,36682706,4.6936045,5.402086,5.3226743,5.6608753,8.047847,7.6071258,0.015045905
ASHGV40053724,17.7979039,down,G087417,1828,chrX,-,3368372,3380604,2.3348548,2.3294015,2.3237648,2.3474622,2.324807,6.4856935,1.53789E-21
ASHGV40034558,2.6013654,down,G056258,1869,chr3,-,72772885,72777817,2.5705373,5.0873885,3.6312654,3.6602187,2.8435597,4.937863,0.013647953
ASHGV40037404,2.7448918,down,G060697,5150,chr4,-,37870645,37877396,2.3348548,2.3294015,2.5991685,2.3474622,4.2558665,4.2301,0.004582884
ASHGV40019153,4.1831856,down,MT1L,443,chr16,+,56651372,56652730,5.600467,13.016088,8.987652,15.14018,4.018203,11.41712,0.357875666
ASHGV40038547,2.7447587,down,G001104,3517,chr1,-,23900758,23904378,7.0271378,6.8821898,4.9511833,5.4313145,5.137706,7.3425856,0.011121829
ASHGV40059866,5.3808964,down,uc.110,243,chr2,-,237071381,237071624,7.973103,6.411693,6.099476,8.776019,4.7495713,9.229819,0.009196372
ASHGV40008229,8.0901184,down,GSE61474_XLOC_009528,675,chr11,+,29504282,29574391,3.9182458,3.8989754,3.6399982,3.885605,4.1807685,6.9208794,4.6455E-10
ASHGV40001970,2.5181582,down,RP11-182J1.5,1018,chr15,-,85154919,85158200,2.3348548,2.3294015,3.6766167,3.3042943,2.324807,4.1263638,0.001781776
ASHGV40001970,2.5181582,down,RP11-182J1.5,1018,chr15,-,85154919,85158200,2.3348548,2.3294015,3.6766167,3.3042943,2.324807,4.1263638,0.001781776
ASHGV40017612,2.2221401,down,AX748339,2128,chr16,-,11029865,11031993,8.274933,9.490628,8.830614,8.533641,9.25855,10.029623,0.000885413
ASHGV40013193,2.5307684,down,G021506,14475,chr13,+,33900136,33922808,4.5007553,3.6263714,5.024509,4.9267263,4.2500806,5.805264,0.000727211
ASHGV40047400,2.799856,down,G079109,1111,chr7,-,159028082,159087563,4.088136,2.916912,2.3237648,3.6972501,3.6634324,4.8232517,0.001555867
ASHGV40057869,3.0641419,down,RP11-680A11.5,637,chr12,-,53692448,53694098,3.8843715,6.7796707,3.6504843,6.3781605,5.4819875,6.850418,0.034696884
ASHGV40057869,3.0641419,down,RP11-680A11.5,637,chr12,-,53692448,53694098,3.8843715,6.7796707,3.6504843,6.3781605,5.4819875,6.850418,0.034696884
ASHGV40057869,3.0641419,down,RP11-680A11.5,637,chr12,-,53692448,53694098,3.8843715,6.7796707,3.6504843,6.3781605,5.4819875,6.850418,0.034696884
ASHGV40017381,5.6728119,down,AF198444,3890,chr15,+,101449472,101453362,2.3348548,6.4801426,2.3237648,2.3474622,2.324807,5.6662703,0.016590235
ASHGV40027359,2.1579925,down,G045731,2540,chr2,-,123092602,123114989,7.2401876,7.8774424,8.039902,7.8714757,7.885108,8.892513,4.4906E-05
ASHGV40018699,2.2593861,down,G006380,1689,chr1,-,203745514,203747283,7.9038353,6.7845244,7.4774413,7.586243,7.4905467,8.624449,0.00020345
ASHGV40058012,26.0726186,down,G008916,1893,chr10,-,28955758,28957755,9.2581005,4.9337106,3.2531404,5.0298038,3.0065618,9.800727,0.003004311
ASHGV40011453,10.0677697,down,RP11-686F15.2,429,chr12,+,54148141,54155888,5.3850775,6.0567474,5.659193,6.534335,5.373231,9.133389,3.74261E-07
ASHGV40037274,2.5402215,down,AC006160.5,750,chr4,-,17589089,17616194,6.0898395,5.877396,5.9648805,3.3040435,4.092464,6.410679,0.046888288
ASHGV40043509,2.3907171,down,RP11-387M24.5,409,chr6,-,43042068,43042477,9.525794,8.890242,6.225324,9.23267,9.445193,9.921288,0.076869636
ASHGV40028884,6.2127971,down,AC007250.4,813,chr2,+,58503011,58523683,2.3348548,2.3294015,2.3237648,2.3474622,2.324807,4.967301,5.85824E-20
ASHGV40001942,9.5188315,down,RP11-656E20.5,329,chr12,-,10366759,10367360,2.740353,3.7167163,3.841306,3.5637603,2.324807,6.488173,4.4632E-06
ASHGV40013001,2.0781501,down,G023529,1532,chr13,-,113791668,113794379,3.162443,4.197857,4.409017,6.5440893,3.3494945,5.38788,0.117747347
ASHGV40046482,2.0976746,down,G075695,18057,chr7,-,47124270,47142861,4.0946965,4.491743,3.2661076,3.4335058,4.538111,5.0336237,0.003690301
ASHGV40046579,3.2401118,down,G076067,1746,chr7,-,57308014,57315732,2.3348548,6.467498,3.8801873,2.3474622,2.9062767,5.2832994,0.059541648
ASHGV40037707,2.3130934,down,RP11-127B20.2,665,chr4,-,83266028,83266693,6.1815424,7.591525,7.221917,8.740583,11.402115,9.43736,0.212424238
ASHGV40006334,2.0821555,down,G011736,2827,chr10,+,125016399,125084674,5.080679,5.591012,5.9881043,6.157803,6.8879952,6.9991965,0.007863527
ASHGV40051151,11.7531614,down,HAS2-AS1,2300,chr8,+,122651585,122657564,2.3348548,9.956968,6.3092847,2.3474622,3.8362055,8.511932,0.039323923
ASHGV40021562,2.4066916,down,GSE61474_XLOC_025855,552,chr17,+,30738235,30739439,4.474966,3.7528467,5.4752245,2.7354112,2.4757528,5.0498915,0.051668022
ASHGV40052176,2.3215115,down,RP11-202G18.1,744,chr9,-,113901525,114047116,2.3348548,2.830042,5.4044237,2.9280906,3.4920897,4.6129646,0.052530314
ASHGV40047935,2.0834958,down,YWHAEP1,1828,chr7,+,63894070,63895895,4.9010086,2.3294015,2.3237648,2.3474622,2.324807,3.904295,0.073299263
ASHGV40045854,10.9225992,down,G073591,970,chr6,+,153932935,153939094,2.3348548,2.3294015,2.3781915,2.3474622,2.324807,5.7921877,4.00898E-18
ASHGV40039935,7.7955399,down,CTD-2256P15.5,430,chr5,-,10269600,10270030,2.3348548,7.2031207,4.4332356,2.3474622,2.324807,6.691345,0.014897312
ASHGV40004763,8.2727988,down,LOC101928324,677,chr1,-,26789247,26794028,2.3348548,2.3294015,3.841577,2.3474622,2.324807,5.683996,7.82046E-06
ASHGV40044645,2.3941298,down,G069658,8638,chr6,+,16758024,16767234,4.899551,5.684607,3.8474178,6.4977503,2.324807,5.910328,0.121833749
ASHGV40017917,2.1026765,down,RP11-812E19.7,346,chr16,-,33660401,33661331,2.593739,2.9897232,3.6443267,2.6583993,4.3338823,4.316241,0.011722509
ASHGV40053953,5.113257,down,G009680,586,chr10,-,55008439,55024984,4.582697,4.1123786,4.0280814,4.763733,4.3571143,6.7230434,1.45729E-07
ASHGV40024165,2.0485381,down,BC015383,914,chr19,-,24132381,24135238,3.074797,5.487305,2.9426491,2.3474622,3.0259662,4.4102306,0.093653011
ASHGV40048951,2.6335428,down,RP11-242F4.2,506,chr8,-,17082472,17082978,6.490229,6.1604815,6.462947,7.013084,8.071169,8.236587,0.003231718
ASHGV40020879,4.5654618,down,RP5-1139B12.2,3955,chr1,-,228458143,228462098,2.3348548,2.3294015,4.556408,2.3474622,2.324807,4.9693475,0.001151015
ASHGV40000608,2.7688099,down,HOTAIRM1,637,chr7,+,27135851,27139585,12.300415,12.9584,10.563315,12.126515,13.069285,13.672852,0.01126888
ASHGV40000608,2.7688099,down,HOTAIRM1,637,chr7,+,27135851,27139585,12.300415,12.9584,10.563315,12.126515,13.069285,13.672852,0.01126888
ASHGV40015170,2.0293141,down,G025264,2075,chr14,+,73691490,73696354,4.8585205,4.9954014,4.073161,4.5630245,3.8334017,5.485694,0.001825731
ASHGV40036084,23.3129124,down,XLOC_002690,439,chr3,+,66024756,66026048,2.3348548,2.3294015,2.3237648,2.3474622,2.324807,6.8751154,7.50877E-22
ASHGV40019116,2.5121605,down,FTO-IT1,870,chr16,+,54073304,54074285,7.5806932,8.9337635,9.183665,9.09819,7.575645,9.80332,0.006877343
ASHGV40020065,3.0172929,down,CTB-96E2.7,1121,chr17,-,26688622,26689881,2.914984,4.83096,2.825895,3.5137043,3.688561,5.1480756,0.002201654
ASHGV40010575,2.201475,down,G020012,5140,chr12,-,110356543,110363187,2.3348548,4.3069654,4.478847,4.0699387,3.9610589,4.9688034,0.018147294
ASHGV40028279,2.2901559,down,G048769,1410,chr2,-,239329946,239331859,3.1964223,4.695837,3.7452688,4.7736297,5.33329,5.5443354,0.014529323
ASHGV40031208,48.4886829,down,G049019,4611,chr20,+,708987,715494,6.6180058,6.0987525,7.3482,6.8107586,7.1078873,12.396297,4.98001E-09
ASHGV40056164,2.8298364,down,HERC2P10,638,chr15,+,31110238,31119986,4.0160456,4.0390687,3.9107661,3.740951,2.9475174,5.2315884,7.615E-05
ASHGV40059913,6.8791093,down,uc.131,207,chr3,+,157990039,157990246,3.153981,2.3294015,3.0855515,4.1207013,3.2877023,5.9776893,1.02481E-05
ASHGV40033573,2.8437334,down,TTC28-AS1,963,chr22,+,28315363,28320951,7.436588,8.493432,8.965862,8.762214,9.810783,10.201562,0.004369652
ASHGV40021377,3.7839928,down,G033273,3654,chr17,+,17111943,17115597,5.0356345,5.5453525,3.6819336,3.5009346,4.0832505,6.2893305,0.001273595
ASHGV40038837,2.5521486,down,RP11-1E6.1,653,chr4,+,43342891,43347617,2.3348548,5.1755395,2.3237648,2.3474622,2.324807,4.252998,0.04473032
ASHGV40048393,8.3882902,down,RP11-332K15.1,451,chr7,+,123096682,123099910,2.3348548,2.3294015,2.3237648,4.929336,2.324807,5.9168096,0.000362512
ASHGV40002792,6.405267,down,LOC100506082,463,chr11,+,4208381,4223883,5.197461,4.826563,5.560791,5.002632,4.843228,7.7653937,4.64184E-08
ASHGV40038226,2.2984801,down,G063664,4987,chr4,-,166419399,166424386,6.226539,5.7454104,3.056816,4.6829276,5.4404635,6.2311115,0.061867996
ASHGV40049251,8.4096108,down,G080682,2166,chr8,-,48653811,48656285,7.587849,8.233629,8.195428,8.473251,7.2492228,11.019915,8.73025E-07
ASHGV40016022,3.0617604,down,G027939,3183,chr15,-,66622255,66625438,3.0241418,4.087796,4.51159,4.7853565,3.9076788,5.677674,0.000693053
ASHGV40015014,6.9333411,down,XLOC_010837,273,chr14,+,55658457,55661716,3.962245,4.787163,2.860595,4.36862,4.9141583,6.972107,6.55131E-05
ASHGV40036896,2.0422162,down,RP11-315J22.5,895,chr3,+,183605342,183606237,12.695141,14.418072,11.490358,13.36939,14.829966,14.390721,0.124734568
ASHGV40031100,4.3253611,down,RP4-719C8.1,665,chr20,-,58201535,58203344,2.3348548,3.9470334,2.3668344,3.711807,2.9719675,5.17932,0.00022449
ASHGV40031100,4.3253611,down,RP4-719C8.1,665,chr20,-,58201535,58203344,2.3348548,3.9470334,2.3668344,3.711807,2.9719675,5.17932,0.00022449
ASHGV40042074,5.1509371,down,G066762,517,chr5,+,95297689,95716913,2.9842417,3.539419,3.70678,2.3474622,2.6156375,5.403543,1.73717E-05
ASHGV40012160,2.0033092,down,G004190,5284,chr1,-,120907683,120912967,5.7642155,5.927181,7.9614563,5.7490873,5.2990093,7.142575,0.064192048
ASHGV40009370,3.1033278,down,LINC00167,2863,chr11,+,129872518,129875381,2.3348548,2.3294015,2.4163873,4.808354,2.324807,4.476577,0.010495078
ASHGV40009370,3.1033278,down,LINC00167,2863,chr11,+,129872518,129875381,2.3348548,2.3294015,2.4163873,4.808354,2.324807,4.476577,0.010495078
ASHGV40046416,21.7820365,down,G075471,1081,chr7,-,41592298,41700687,2.3348548,5.413679,2.3237648,2.3474622,2.324807,7.3939805,9.12307E-05
ASHGV40039153,2.1714909,down,RP11-84C13.1,686,chr4,+,90032650,90033519,7.5721264,8.161386,8.1849,7.906505,8.107998,9.105269,1.0182E-05
ASHGV40002767,3.919112,down,LINC01361,1589,chr1,-,83439565,83450605,2.3348548,6.9251595,2.7567403,4.2734246,3.2021198,5.8689866,0.043490171
ASHGV40028455,10.5040041,down,G042267,4895,chr2,+,8500922,8564040,3.1373405,2.583358,3.0554714,3.6568437,3.5081825,6.5811067,9.17948E-08
ASHGV40047791,17.039873,down,G075633,1109,chr7,+,45298302,45343208,3.9154737,3.9737198,4.6234035,4.888753,4.9592266,8.562958,7.94324E-08
ASHGV40013941,3.2377969,down,G024184,2011,chr14,-,34820194,34825312,3.9038353,7.0244074,5.3596683,5.0511336,5.805623,7.123946,0.010280458
ASHGV40007909,2.412747,down,RP11-754B17.1,912,chr11,+,665909,678391,2.3348548,5.318553,3.8034313,4.0420556,2.418664,4.8541884,0.051669213
ASHGV40041711,2.6387003,down,G065638,8697,chr5,+,49646927,49657386,2.3348548,2.3294015,2.3237648,6.519456,2.3715553,4.575634,0.132559504
ASHGV40051781,2.8256841,down,RP11-292F9.2,528,chr9,-,46359241,46380257,5.3794165,3.8223307,3.6889384,5.339894,5.751701,6.2950563,0.008401736
ASHGV40036271,6.2490093,down,CTD-2021J15.1,395,chr3,+,98621267,98737406,2.3348548,2.8845456,2.3237648,3.3050454,2.324807,5.278231,9.95691E-07
ASHGV40041900,9.6291238,down,RP1-15D23.2,808,chr1,+,172745044,173033155,5.1368856,6.0188875,5.9664426,6.0818014,5.2837453,8.964957,2.07076E-07
ASHGV40019499,2.183669,down,G032141,523,chr16,+,84303635,84314538,2.3348548,5.4674406,2.3237648,3.9865184,2.4971304,4.448696,0.106836015
ASHGV40037329,2.1251067,down,RP13-494C23.1,762,chr4,-,25866502,25871172,2.9976358,7.3747506,4.3463554,5.4075933,4.469901,6.0067825,0.171596176
ASHGV40040891,4.6702616,down,G067803,2065,chr5,-,139151119,139155510,4.051343,3.6199822,4.641022,4.152664,3.760337,6.268573,1.52955E-06
ASHGV40045524,3.629026,down,RP5-1112D6.8,4315,chr6,+,111630405,111634720,6.6665235,4.464551,4.856989,6.688008,7.0421715,7.803231,0.008101633
ASHGV40003889,2.0084657,down,UNC5B-AS1,652,chr10,-,72976980,72977985,6.6245265,8.589101,6.688382,6.81153,7.2571363,8.200229,0.025050326
ASHGV40003889,2.0084657,down,UNC5B-AS1,652,chr10,-,72976980,72977985,6.6245265,8.589101,6.688382,6.81153,7.2571363,8.200229,0.025050326
ASHGV40021661,2.6015907,down,CTB-58E17.2,571,chr17,+,36757301,36758954,4.47927,4.105352,3.474257,4.3830647,3.4210637,5.3519955,0.000264223
ASHGV40059534,7.3288383,down,XLOC_006878,771,chr8,+,99057942,99059896,4.0787883,2.3294015,5.292581,6.176251,3.7424555,7.19748,0.002460077
ASHGV40060643,3.5373749,down,uc.461,397,chrX,+,24864796,24865193,3.9386973,3.3298333,4.0002537,3.9029915,2.324807,5.3219957,0.000432892
ASHGV40012106,4.0042121,down,RP11-340F14.5,477,chr12,+,121625358,121625835,4.566027,7.6635537,10.106193,4.987612,5.2991524,8.526026,0.091678612
ASHGV40013651,32.1614227,down,LINC00460,935,chr13,+,107028910,107030142,3.5436862,7.1877856,3.4112272,9.528435,3.4114544,10.423777,0.00403946
ASHGV40000361,2.3738723,down,LINC00159,129,chr21,-,33452793,33458608,2.3348548,6.9956217,2.9387043,4.576416,4.792709,5.5749035,0.164628759
ASHGV40031053,3.3607253,down,GSE61474_XLOC_000919,711,chr1,+,51478393,51479245,9.235645,11.0577545,9.023348,4.7158403,12.442729,11.043836,0.217045893
ASHGV40050410,3.7863462,down,SFTA1P,693,chr10,-,10826401,10836877,5.4818163,7.776602,8.471793,7.185855,2.324807,8.168981,0.118528344
ASHGV40056358,2.1188488,down,RP11-68I3.2,187,chr17,+,27887564,28034108,4.488405,5.2195334,4.7808747,5.4041557,5.1053405,6.0829425,0.000162541
ASHGV40056358,2.1188488,down,RP11-68I3.2,187,chr17,+,27887564,28034108,4.488405,5.2195334,4.7808747,5.4041557,5.1053405,6.0829425,0.000162541
ASHGV40056358,2.1188488,down,RP11-68I3.2,187,chr17,+,27887564,28034108,4.488405,5.2195334,4.7808747,5.4041557,5.1053405,6.0829425,0.000162541
ASHGV40056358,2.1188488,down,RP11-68I3.2,187,chr17,+,27887564,28034108,4.488405,5.2195334,4.7808747,5.4041557,5.1053405,6.0829425,0.000162541
ASHGV40056358,2.1188488,down,RP11-68I3.2,187,chr17,+,27887564,28034108,4.488405,5.2195334,4.7808747,5.4041557,5.1053405,6.0829425,0.000162541
ASHGV40056358,2.1188488,down,RP11-68I3.2,187,chr17,+,27887564,28034108,4.488405,5.2195334,4.7808747,5.4041557,5.1053405,6.0829425,0.000162541
ASHGV40056358,2.1188488,down,RP11-68I3.2,187,chr17,+,27887564,28034108,4.488405,5.2195334,4.7808747,5.4041557,5.1053405,6.0829425,0.000162541
ASHGV40007195,2.2450871,down,RP11-867G23.1,479,chr11,-,66032247,66033137,3.6452248,4.125027,5.0963273,3.5266473,5.0855665,5.46253,0.0088993
ASHGV40007195,2.2450871,down,RP11-867G23.1,479,chr11,-,66032247,66033137,3.6452248,4.125027,5.0963273,3.5266473,5.0855665,5.46253,0.0088993
ASHGV40007195,2.2450871,down,RP11-867G23.1,479,chr11,-,66032247,66033137,3.6452248,4.125027,5.0963273,3.5266473,5.0855665,5.46253,0.0088993
ASHGV40007195,2.2450871,down,RP11-867G23.1,479,chr11,-,66032247,66033137,3.6452248,4.125027,5.0963273,3.5266473,5.0855665,5.46253,0.0088993
ASHGV40058307,2.8641403,down,G029299,1420,chr16,+,1476315,1478733,3.2131383,3.6758957,4.6141458,3.034686,4.178062,5.2612877,0.000869984
ASHGV40039193,2.4902136,down,G062168,5879,chr4,+,99579858,99585737,2.3348548,4.262444,6.0732603,2.3474622,3.4506726,5.0100083,0.095470455
ASHGV40024982,2.3174241,down,G000481,782,chr1,+,9885243,9886360,6.0167837,3.7724266,5.9970407,3.8019917,2.324807,5.595132,0.128301392
ASHGV40043836,10.0764502,down,G072100,1694,chr6,-,93649349,93671740,2.3348548,2.3294015,3.7934606,2.3474622,2.738926,6.0417366,2.41442E-06
ASHGV40003639,3.7853004,down,MT1DP,376,chr16,+,56677598,56678853,9.088298,11.243553,9.033832,11.224537,8.634041,11.76526,0.010017962
ASHGV40001004,2.5852392,down,TXLNGY,863,chrY,+,21729243,21752309,8.64029,10.053886,8.688272,10.182544,10.539089,10.991114,0.008850955
ASHGV40049406,2.74276,down,CTD-3025N20.3,623,chr8,-,66504084,66504707,8.852775,9.720606,9.120578,10.813,9.500164,11.057053,0.002589862
ASHGV40055688,2.0147569,down,XLOC_008284,204,chrY,+,7673535,7682692,2.3348548,4.314013,5.1255007,2.3474622,4.0842304,4.651818,0.107828289
ASHGV40049513,4.2674074,down,G081618,8016,chr8,-,81145998,81166473,2.3348548,6.5661707,2.7994618,4.284746,2.4403625,5.778479,0.030891326
ASHGV40038227,2.0288229,down,G063666,690,chr4,-,166428253,166429130,5.612099,5.7329698,5.5138364,5.33329,5.73988,6.607058,8.90723E-07
ASHGV40031729,2.2839789,down,G050681,15514,chr20,+,46893655,46911081,3.3284538,4.169887,4.0647793,2.3474622,4.088136,4.791293,0.009030559
ASHGV40016648,2.830205,down,G027060,2972,chr15,+,39465179,39526205,3.5512483,4.819323,4.333473,4.861887,5.877529,6.1895986,0.004206453
ASHGV40001183,3.7989088,down,AF015262.2,698,chr21,+,36508934,36511519,5.539319,5.9709587,6.191379,5.7745366,6.0481243,7.8304486,1.47726E-07
ASHGV40002897,13.7129204,down,LOC101929723,898,chr2,-,42158738,42160863,2.3348548,2.3294015,2.3237648,2.3474622,2.324807,6.109522,3.2866E-21
ASHGV40009394,2.4883035,down,G016390,9859,chr11,+,133896748,133918269,4.7712517,3.2986574,2.3977778,3.3640037,2.324807,4.546462,0.017751157
ASHGV40041570,2.8960361,down,G065202,2837,chr5,+,31557674,31560511,4.2351108,4.165554,4.238101,4.0189414,4.5399933,5.7736197,9.09993E-08
ASHGV40033512,10.8771639,down,LOC106099130,252,chr22,+,24375962,24376214,2.3348548,7.6362185,2.3237648,2.3474622,2.324807,6.836652,0.011768495
ASHGV40050523,4.0397514,down,KB-1836B5.1,911,chr8,+,37920398,37921309,5.024206,5.1678967,3.4099498,5.6435914,6.164872,7.0963697,0.002455567
ASHGV40013696,2.3568819,down,G023430,708,chr13,+,111521913,111522943,5.3268933,4.7772236,4.876582,5.4956093,4.7674956,6.2856402,3.78561E-05
ASHGV40002389,5.7471245,down,GSE61474_XLOC_026872,518,chr17,-,3705458,3706676,7.253,6.096154,7.729466,7.884619,8.218497,9.9591875,0.000133606
ASHGV40015952,3.8077344,down,XLOC_001072,299,chr1,-,162530262,162531146,5.464088,4.8982115,5.894149,5.5058093,5.2540064,7.3321857,2.40373E-06
ASHGV40054465,7.4753804,down,G090187,719,chrX,-,135550728,135555519,11.149035,11.14145,11.556684,11.646373,10.156103,14.032076,4.21139E-06
ASHGV40056137,4.9139708,down,MEG3,1595,chr14,+,101292444,101327360,4.8140926,4.433029,4.106988,4.386251,4.2996345,6.7048883,4.35877E-08
ASHGV40021641,2.1017136,down,RP11-333J10.3,710,chr17,+,35355896,35357333,2.939904,5.9523516,5.937066,6.248103,4.266915,6.140434,0.130726186
ASHGV40059212,6.7125168,down,G089863,5098,chrX,-,120919234,121361618,11.182091,11.429171,11.416057,11.574292,9.969525,13.861081,1.37119E-05
ASHGV40021347,2.7029281,down,G033167,6425,chr17,+,15081434,15087948,2.8219254,4.115332,3.7490308,4.9975457,3.6482854,5.300947,0.003620674
ASHGV40055791,8.0763245,down,RP11-57C13.4,168,chr10,-,89351363,89365781,3.6438563,3.8729138,4.256201,4.5256166,3.9532714,7.0640707,4.83655E-08
ASHGV40003791,2.1736058,down,PSMB8-AS1,1360,chr6,+,32811862,32814277,4.4367003,5.86269,5.962295,4.972561,5.4716587,6.4612713,0.004387321
ASHGV40003791,2.1736058,down,PSMB8-AS1,1360,chr6,+,32811862,32814277,4.4367003,5.86269,5.962295,4.972561,5.4716587,6.4612713,0.004387321
ASHGV40040934,2.4288112,down,G067903,2134,chr5,-,141623819,141633754,3.0923715,4.082392,3.5198061,3.9196901,4.1335077,5.0298038,0.000184756
ASHGV40031538,3.805489,down,RP3-477O4.16,427,chr20,+,34106681,34107108,5.664875,7.5675187,5.692288,8.631323,8.920816,9.223446,0.024507944
ASHGV40029631,2.0720756,down,G046369,1247,chr2,+,150342682,150345213,5.8030996,5.1036925,4.137405,5.7228293,4.7666054,6.157803,0.00946464
ASHGV40023423,2.1439839,down,G037637,686,chr18,+,55521097,55523096,4.037776,3.5925899,4.750728,4.209848,4.6036377,5.33921,0.000707062
